;date;n_sick;calls;n_duty;n_sby;sby_need;dafted;demand;n_sick_adj;demand_pred;calls_reg_pred;calls_reg_act_diff;month;year;dayofmonth;weekday;weekofyear;dayofyear;predict_day;season;day;status;randforest_pred;adaboost_pred
902;2018-09-20;116,0;8784,0;1900,0;90,0;0,0;0,0;;116,0;1757,0;8408,0;376,0;9;2018;20;3;38;263;2018-08-15;3;903;actual;326,8511330774655;154,70382695507487
903;2018-09-21;116,0;9108,0;1900,0;90,0;38,0;0,0;1822,0;116,0;1822,0;8409,0;699,0;9;2018;21;4;38;264;2018-08-15;3;904;actual;89,67584801411753;47,406103286384976
904;2018-09-22;102,0;9438,0;1900,0;90,0;90,0;0,0;1888,0;102,0;1888,0;8411,0;1027,0;9;2018;22;5;38;265;2018-08-15;3;905;actual;-53,83756751310882;-51,470588235294116
905;2018-09-23;104,0;6420,0;1900,0;90,0;0,0;0,0;;104,0;1284,0;8412,0;-1992,0;9;2018;23;6;38;266;2018-08-15;3;906;actual;-422,9812738172613;-729,1042944785277
906;2018-09-24;104,0;8700,0;1900,0;90,0;0,0;0,0;;104,0;1740,0;8414,0;286,0;9;2018;24;0;39;267;2018-08-15;3;907;actual;339,972327422207;232,94345238095238
907;2018-09-25;106,0;9228,0;1900,0;90,0;52,0;0,0;1846,0;106,0;1846,0;8415,0;813,0;9;2018;25;1;39;268;2018-08-15;3;908;actual;327,16281270521904;232,94345238095238
908;2018-09-26;104,0;8364,0;1900,0;90,0;0,0;0,0;;104,0;1673,0;8417,0;-53,0;9;2018;26;2;39;269;2018-08-15;3;909;actual;304,09943342803257;208,91709844559585
909;2018-09-27;106,0;7800,0;1900,0;90,0;0,0;0,0;;106,0;1560,0;8418,0;-618,0;9;2018;27;3;39;270;2018-08-15;3;910;actual;205,88275249160273;90,18685121107266
910;2018-09-28;114,0;7278,0;1900,0;90,0;0,0;0,0;;114,0;1456,0;8420,0;-1142,0;9;2018;28;4;39;271;2018-08-15;3;911;actual;-36,61204547391816;-21,282660332541568
911;2018-09-29;100,0;7224,0;1900,0;90,0;0,0;0,0;;100,0;1445,0;8421,0;-1197,0;9;2018;29;5;39;272;2018-08-15;3;912;actual;-191,32372267220572;-155,6030701754386
912;2018-09-30;102,0;7734,0;1900,0;90,0;0,0;0,0;;102,0;1547,0;8423,0;-689,0;9;2018;30;6;39;273;2018-08-15;3;913;actual;-479,22128891132917;-781,7791411042945
913;2018-10-01;100,0;9456,0;1900,0;90,0;92,0;2,0;1892,0;100,0;1892,0;8424,0;1032,0;10;2018;1;0;40;274;2018-09-15;4;914;actual;1540,6205524390314;1520,8690909090908
914;2018-10-02;89,0;9036,0;1900,0;90,0;0,0;0,0;;89,0;1808,0;8426,0;610,0;10;2018;2;1;40;275;2018-09-15;4;915;actual;1106,3848091360207;1261,9403973509934
915;2018-10-03;94,0;8592,0;1900,0;90,0;0,0;0,0;;94,0;1719,0;8427,0;165,0;10;2018;3;2;40;276;2018-09-15;4;916;actual;1083,4081607501428;1219,1131578947368
916;2018-10-04;93,0;10188,0;1900,0;90,0;231,0;141,0;2038,0;93,0;2038,0;8429,0;1759,0;10;2018;4;3;40;277;2018-09-15;4;917;actual;1019,0036613377362;1116,4517304189435
917;2018-10-05;92,0;8964,0;1900,0;90,0;0,0;0,0;;92,0;1793,0;8430,0;534,0;10;2018;5;4;40;278;2018-09-15;4;918;actual;855,0769240584169;399,47648902821317
918;2018-10-06;77,0;7764,0;1900,0;90,0;0,0;0,0;;77,0;1553,0;8432,0;-668,0;10;2018;6;5;40;279;2018-09-15;4;919;actual;170,19856879986455;76,68520859671303
919;2018-10-07;85,0;7518,0;1900,0;90,0;0,0;0,0;;85,0;1504,0;8433,0;-915,0;10;2018;7;6;40;280;2018-09-15;4;920;actual;-256,570497664998;-423,73243243243246
920;2018-10-08;93,0;9990,0;1900,0;90,0;191,0;101,0;1998,0;93,0;1998,0;8435,0;1555,0;10;2018;8;0;41;281;2018-09-15;4;921;actual;402,2710395800987;430,3776595744681
921;2018-10-09;97,0;9870,0;1900,0;90,0;171,0;81,0;1974,0;97,0;1974,0;8436,0;1434,0;10;2018;9;1;41;282;2018-09-15;4;922;actual;392,1309264392761;387,0796812749004
922;2018-10-10;97,0;7896,0;1900,0;90,0;0,0;0,0;;97,0;1580,0;8438,0;-542,0;10;2018;10;2;41;283;2018-09-15;4;923;actual;285,19553381208493;377,2054794520548
923;2018-10-11;103,0;7302,0;1900,0;90,0;0,0;0,0;;103,0;1461,0;8439,0;-1137,0;10;2018;11;3;41;284;2018-09-15;4;924;actual;136,18086759588925;224,35040431266847
924;2018-10-12;106,0;7506,0;1900,0;90,0;0,0;0,0;;106,0;1502,0;8441,0;-935,0;10;2018;12;4;41;285;2018-09-15;4;925;actual;-76,37895903535372;114,76138433515483
925;2018-10-13;93,0;9318,0;1900,0;90,0;57,0;0,0;1864,0;93,0;1864,0;8442,0;876,0;10;2018;13;5;41;286;2018-09-15;4;926;actual;-109,31147473230854;-105,34254143646409
926;2018-10-14;99,0;8124,0;1900,0;90,0;0,0;0,0;;99,0;1625,0;8444,0;-320,0;10;2018;14;6;41;287;2018-09-15;4;927;actual;-303,2982381977993;-556,0689655172414
927;2018-10-15;102,0;7194,0;1900,0;90,0;0,0;0,0;;102,0;1439,0;8445,0;-1251,0;10;2018;15;0;42;288;2018-09-15;4;928;actual;170,83665459373324;215,0429906542056
928;2018-10-16;97,0;9300,0;1900,0;90,0;57,0;0,0;1860,0;97,0;1860,0;8447,0;853,0;10;2018;16;1;42;289;2018-09-15;4;929;actual;170,83665459373324;215,0429906542056
929;2018-10-17;97,0;9834,0;1900,0;90,0;164,0;74,0;1967,0;97,0;1967,0;8448,0;1386,0;10;2018;17;2;42;290;2018-09-15;4;930;actual;120,06322514839083;159,17283950617283
930;2018-10-18;100,0;8874,0;1900,0;90,0;0,0;0,0;;100,0;1775,0;8450,0;424,0;10;2018;18;3;42;291;2018-09-15;4;931;actual;-29,96029032108822;88,9
931;2018-10-19;109,0;6852,0;1900,0;90,0;0,0;0,0;;109,0;1371,0;8451,0;-1599,0;10;2018;19;4;42;292;2018-09-15;4;932;actual;-349,0033871519338;-127,32808398950131
932;2018-10-20;98,0;6816,0;1900,0;90,0;0,0;0,0;;98,0;1364,0;8453,0;-1637,0;10;2018;20;5;42;293;2018-09-15;4;933;actual;-443,76322116500165;-556,6679104477612
933;2018-10-21;103,0;8832,0;1900,0;90,0;0,0;0,0;;103,0;1767,0;8454,0;378,0;10;2018;21;6;42;294;2018-09-15;4;934;actual;-563,6172006632058;-910,9838056680162
934;2018-10-22;102,0;7968,0;1900,0;90,0;0,0;0,0;;102,0;1594,0;8456,0;-488,0;10;2018;22;0;43;295;2018-09-15;4;935;actual;-91,61425445689501;139,79010494752623
935;2018-10-23;98,0;9468,0;1900,0;90,0;92,0;2,0;1894,0;98,0;1894,0;8457,0;1011,0;10;2018;23;1;43;296;2018-09-15;4;936;actual;-104,8063589998616;134,55886736214606
936;2018-10-24;90,0;7074,0;1900,0;90,0;0,0;0,0;;90,0;1415,0;8459,0;-1385,0;10;2018;24;2;43;297;2018-09-15;4;937;actual;-271,1557622715404;83,57352941176471
937;2018-10-25;78,0;7512,0;1900,0;90,0;0,0;0,0;;78,0;1503,0;8460,0;-948,0;10;2018;25;3;43;298;2018-09-15;4;938;actual;-335,9155737412516;-47,36440677966102
938;2018-10-26;81,0;7092,0;1900,0;90,0;0,0;0,0;;81,0;1419,0;8462,0;-1370,0;10;2018;26;4;43;299;2018-09-15;4;939;actual;-492,73192446914106;-423,73243243243246
939;2018-10-27;79,0;8766,0;1900,0;90,0;0,0;0,0;;79,0;1754,0;8463,0;303,0;10;2018;27;5;43;300;2018-09-15;4;940;actual;-520,149512833194;-679,961038961039
940;2018-10-28;87,0;7710,0;1900,0;90,0;0,0;0,0;;87,0;1542,0;8465,0;-755,0;10;2018;28;6;43;301;2018-09-15;4;941;actual;-696,3973273070006;-988,801261829653
941;2018-10-29;93,0;7662,0;1900,0;90,0;0,0;0,0;;93,0;1533,0;8466,0;-804,0;10;2018;29;0;44;302;2018-09-15;4;942;actual;-290,553221903817;88,9
942;2018-10-30;82,0;7164,0;1900,0;90,0;0,0;0,0;;82,0;1433,0;8468,0;-1304,0;10;2018;30;1;44;303;2018-09-15;4;943;actual;-320,74946468378215;88,9
943;2018-10-31;85,0;8502,0;1900,0;90,0;0,0;0,0;;85,0;1701,0;8469,0;33,0;10;2018;31;2;44;304;2018-09-15;4;944;actual;-343,35604889836577;36,56012658227848
944;2018-11-01;77,0;9174,0;1900,0;90,0;12,0;0,0;1835,0;77,0;1835,0;8471,0;703,0;11;2018;1;3;44;305;2018-10-15;4;945;actual;1285,5818631300979;1114,642857142857
945;2018-11-02;75,0;10140,0;1900,0;90,0;203,0;113,0;2028,0;75,0;2028,0;8472,0;1668,0;11;2018;2;4;44;306;2018-10-15;4;946;actual;921,4207528458392;492,48214285714283
946;2018-11-03;70,0;7806,0;1900,0;90,0;0,0;0,0;;70,0;1562,0;8474,0;-668,0;11;2018;3;5;44;307;2018-10-15;4;947;actual;190,89421237450185;208,91709844559585
947;2018-11-04;72,0;9168,0;1900,0;90,0;6,0;0,0;1834,0;72,0;1834,0;8475,0;693,0;11;2018;4;6;44;308;2018-10-15;4;948;actual;172,36124229776956;-99,38709677419355
948;2018-11-05;75,0;7752,0;1900,0;90,0;0,0;0,0;;75,0;1551,0;8477,0;-725,0;11;2018;5;0;45;309;2018-10-15;4;949;actual;-159,8832938074751;5,904761904761905
949;2018-11-06;62,0;9132,0;1900,0;90,0;0,0;0,0;;62,0;1827,0;8478,0;654,0;11;2018;6;1;45;310;2018-10-15;4;950;actual;-178,87802189659212;-105,34254143646409
950;2018-11-07;57,0;7638,0;1900,0;90,0;0,0;0,0;;57,0;1528,0;8480,0;-842,0;11;2018;7;2;45;311;2018-10-15;4;951;actual;-508,13950661082987;-415,35135135135135
951;2018-11-08;58,0;7188,0;1900,0;90,0;0,0;0,0;;58,0;1438,0;8481,0;-1293,0;11;2018;8;3;45;312;2018-10-15;4;952;actual;-671,5037923901651;-509,45631067961165
952;2018-11-09;66,0;7722,0;1900,0;90,0;0,0;0,0;;66,0;1545,0;8483,0;-761,0;11;2018;9;4;45;313;2018-10-15;4;953;actual;-665,5208293979999;-573,0310880829015
953;2018-11-10;60,0;9150,0;1900,0;90,0;0,0;0,0;;60,0;1830,0;8484,0;666,0;11;2018;10;5;45;314;2018-10-15;4;954;actual;-606,5745638726902;-598,6776859504132
954;2018-11-11;67,0;8880,0;1900,0;90,0;0,0;0,0;;67,0;1776,0;8486,0;394,0;11;2018;11;6;45;315;2018-10-15;4;955;actual;-617,8449243497848;-873,5578947368421
955;2018-11-12;75,0;7614,0;1900,0;90,0;0,0;0,0;;75,0;1523,0;8487,0;-873,0;11;2018;12;0;46;316;2018-10-15;4;956;actual;-397,16656425781605;-429,2857142857143
956;2018-11-13;63,0;8322,0;1900,0;90,0;0,0;0,0;;63,0;1665,0;8489,0;-167,0;11;2018;13;1;46;317;2018-10-15;4;957;actual;-377,74864204630126;-423,96407185628743
957;2018-11-14;61,0;7614,0;1900,0;90,0;0,0;0,0;;61,0;1523,0;8490,0;-876,0;11;2018;14;2;46;318;2018-10-15;4;958;actual;-618,6023054565543;-423,96407185628743
958;2018-11-15;66,0;7146,0;1900,0;90,0;0,0;0,0;;66,0;1430,0;8492,0;-1346,0;11;2018;15;3;46;319;2018-10-15;4;959;actual;-772,6125631835873;-640,1572327044025
959;2018-11-16;78,0;6558,0;1900,0;90,0;0,0;0,0;;78,0;1312,0;8493,0;-1935,0;11;2018;16;4;46;320;2018-10-15;4;960;actual;-945,266912891738;-729,1042944785277
960;2018-11-17;71,0;6882,0;1900,0;90,0;0,0;0,0;;71,0;1377,0;8495,0;-1613,0;11;2018;17;5;46;321;2018-10-15;4;961;actual;-977,8027708857595;-859,5714285714286
961;2018-11-18;74,0;8610,0;1900,0;90,0;0,0;0,0;;74,0;1722,0;8496,0;114,0;11;2018;18;6;46;322;2018-10-15;4;962;actual;-965,2123176688795;-1060,5118483412323
962;2018-11-19;88,0;9120,0;1900,0;90,0;12,0;0,0;1824,0;88,0;1824,0;8498,0;622,0;11;2018;19;0;47;323;2018-10-15;4;963;actual;-476,3151062722875;-547,7931034482758
963;2018-11-20;79,0;7200,0;1900,0;90,0;0,0;0,0;;79,0;1440,0;8499,0;-1299,0;11;2018;20;1;47;324;2018-10-15;4;964;actual;-661,4631317350604;-509,45631067961165
964;2018-11-21;72,0;8034,0;1900,0;90,0;0,0;0,0;;72,0;1607,0;8501,0;-467,0;11;2018;21;2;47;325;2018-10-15;4;965;actual;-652,5199502904564;-598,6776859504132
965;2018-11-22;72,0;9060,0;1900,0;90,0;0,0;0,0;;72,0;1812,0;8502,0;558,0;11;2018;22;3;47;326;2018-10-15;4;966;actual;-732,2557867816166;-679,961038961039
966;2018-11-23;73,0;6690,0;1900,0;90,0;0,0;0,0;;73,0;1338,0;8504,0;-1814,0;11;2018;23;4;47;327;2018-10-15;4;967;actual;-939,962810584307;-810,3465346534654
967;2018-11-24;63,0;7812,0;1900,0;90,0;0,0;0,0;;63,0;1563,0;8505,0;-693,0;11;2018;24;5;47;328;2018-10-15;4;968;actual;-981,0671999554895;-925,0833333333334
968;2018-11-25;74,0;7740,0;1900,0;90,0;0,0;0,0;;74,0;1548,0;8507,0;-767,0;11;2018;25;6;47;329;2018-10-15;4;969;actual;-1166,2749075559136;-1303,1604278074867
969;2018-11-26;72,0;8046,0;1900,0;90,0;0,0;0,0;;72,0;1610,0;8508,0;-462,0;11;2018;26;0;48;330;2018-10-15;4;970;actual;-597,8078271335415;-725,3725490196078
970;2018-11-27;81,0;6810,0;1900,0;90,0;0,0;0,0;;81,0;1362,0;8510,0;-1700,0;11;2018;27;1;48;331;2018-10-15;4;971;actual;-793,0040223818181;-810,3465346534654
971;2018-11-28;78,0;8598,0;1900,0;90,0;0,0;0,0;;78,0;1720,0;8511,0;87,0;11;2018;28;2;48;332;2018-10-15;4;972;actual;-801,7895986944121;-883,3592233009708
972;2018-11-29;78,0;7716,0;1900,0;90,0;0,0;0,0;;78,0;1544,0;8512,0;-796,0;11;2018;29;3;48;333;2018-10-15;4;973;actual;-832,3390483623484;-903,7169811320755
973;2018-11-30;91,0;7518,0;1900,0;90,0;0,0;0,0;;91,0;1504,0;8514,0;-996,0;11;2018;30;4;48;334;2018-10-15;4;974;actual;-953,310791965313;-988,801261829653
974;2018-12-01;72,0;9678,0;1900,0;90,0;108,0;18,0;1936,0;72,0;1936,0;8515,0;1163,0;12;2018;1;5;48;335;2018-11-15;4;975;actual;157,54975006615734;-99,38709677419355
975;2018-12-02;79,0;7812,0;1900,0;90,0;0,0;0,0;;79,0;1563,0;8517,0;-705,0;12;2018;2;6;48;336;2018-11-15;4;976;actual;-662,563664898658;-679,961038961039
976;2018-12-03;88,0;9486,0;1900,0;90,0;86,0;0,0;1898,0;88,0;1898,0;8518,0;968,0;12;2018;3;0;49;337;2018-11-15;4;977;actual;89,30199805000946;368,5
977;2018-12-04;90,0;7896,0;1900,0;90,0;0,0;0,0;;90,0;1580,0;8520,0;-624,0;12;2018;4;1;49;338;2018-11-15;4;978;actual;-280,25094606577085;57,920731707317074
978;2018-12-05;85,0;8076,0;1900,0;90,0;0,0;0,0;;85,0;1616,0;8521,0;-445,0;12;2018;5;2;49;339;2018-11-15;4;979;actual;-405,59039817496375;-509,45631067961165
979;2018-12-06;81,0;8220,0;1900,0;90,0;0,0;0,0;;81,0;1644,0;8523,0;-303,0;12;2018;6;3;49;340;2018-11-15;4;980;actual;-527,7664535956981;-516,0
980;2018-12-07;84,0;8268,0;1900,0;90,0;0,0;0,0;;84,0;1654,0;8524,0;-256,0;12;2018;7;4;49;341;2018-11-15;4;981;actual;-698,0697048373046;-747,9069767441861
981;2018-12-08;73,0;8292,0;1900,0;90,0;0,0;0,0;;73,0;1659,0;8526,0;-234,0;12;2018;8;5;49;342;2018-11-15;4;982;actual;-804,7049892818313;-891,4626865671642
982;2018-12-09;74,0;6024,0;1900,0;90,0;0,0;0,0;;74,0;1205,0;8527,0;-2503,0;12;2018;9;6;49;343;2018-11-15;4;983;actual;-1487,9445852506221;-1283,6964285714287
983;2018-12-10;87,0;8616,0;1900,0;90,0;0,0;0,0;;87,0;1724,0;8529,0;87,0;12;2018;10;0;50;344;2018-11-15;4;984;actual;-639,6995995404311;-903,7169811320755
984;2018-12-11;88,0;6942,0;1900,0;90,0;0,0;0,0;;88,0;1389,0;8530,0;-1588,0;12;2018;11;1;50;345;2018-11-15;4;985;actual;-903,1444315329849;-903,7169811320755
985;2018-12-12;95,0;6516,0;1900,0;90,0;0,0;0,0;;95,0;1304,0;8532,0;-2016,0;12;2018;12;2;50;346;2018-11-15;4;986;actual;-1009,1953499809784;-925,0833333333334
986;2018-12-13;101,0;8010,0;1900,0;90,0;0,0;0,0;;101,0;1602,0;8533,0;-523,0;12;2018;13;3;50;347;2018-11-15;4;987;actual;-1044,5023127179902;-873,5578947368421
987;2018-12-14;85,0;6552,0;1900,0;90,0;0,0;0,0;;85,0;1311,0;8535,0;-1983,0;12;2018;14;4;50;348;2018-11-15;4;988;actual;-1619,086345815918;-1061,0232558139535
988;2018-12-15;72,0;6102,0;1900,0;90,0;0,0;0,0;;72,0;1221,0;8536,0;-2434,0;12;2018;15;5;50;349;2018-11-15;4;989;actual;-1809,7125531939155;-1283,6964285714287
989;2018-12-16;83,0;5850,0;1900,0;90,0;0,0;0,0;;83,0;1170,0;8538,0;-2688,0;12;2018;16;6;50;350;2018-11-15;4;990;actual;-2207,7695176401835;-1429,7469135802469
990;2018-12-17;94,0;8532,0;1900,0;90,0;0,0;0,0;;94,0;1707,0;8539,0;-7,0;12;2018;17;0;51;351;2018-11-15;4;991;actual;-853,2245487712112;-1070,15
991;2018-12-18;94,0;8238,0;1900,0;90,0;0,0;0,0;;94,0;1648,0;8541,0;-303,0;12;2018;18;1;51;352;2018-11-15;4;992;actual;-956,7683138924376;-1070,15
992;2018-12-19;100,0;8982,0;1900,0;90,0;0,0;0,0;;100,0;1797,0;8542,0;440,0;12;2018;19;2;51;353;2018-11-15;4;993;actual;-1016,5402972836391;-1083,4363636363637
993;2018-12-20;95,0;7620,0;1900,0;90,0;0,0;0,0;;95,0;1524,0;8544,0;-924,0;12;2018;20;3;51;354;2018-11-15;4;994;actual;-1033,1489060411068;-1180,35
994;2018-12-21;106,0;5844,0;1900,0;90,0;0,0;0,0;;106,0;1169,0;8545,0;-2701,0;12;2018;21;4;51;355;2018-11-15;4;995;actual;-1547,8356801589425;-1392,2790697674418
995;2018-12-22;85,0;5904,0;1900,0;90,0;0,0;0,0;;85,0;1181,0;8547,0;-2643,0;12;2018;22;5;51;356;2018-11-15;4;996;actual;-1805,2732998219885;-1438,887323943662
996;2018-12-23;76,0;6684,0;1900,0;90,0;0,0;0,0;;76,0;1337,0;8548,0;-1864,0;12;2018;23;6;51;357;2018-11-15;4;997;actual;-2228,525315197412;-1716,462962962963
997;2018-12-24;59,0;7392,0;1900,0;90,0;0,0;0,0;;59,0;1479,0;8550,0;-1158,0;12;2018;24;0;52;358;2018-11-15;4;998;actual;-1050,9685191016774;-1149,795918367347
998;2018-12-25;58,0;7008,0;1900,0;90,0;0,0;0,0;;58,0;1402,0;8551,0;-1543,0;12;2018;25;1;52;359;2018-11-15;4;999;actual;-1106,575170709802;-1149,795918367347
999;2018-12-26;63,0;6744,0;1900,0;90,0;0,0;0,0;;63,0;1349,0;8553,0;-1809,0;12;2018;26;2;52;360;2018-11-15;4;1000;actual;-1172,372172569707;-1180,35
1000;2018-12-27;74,0;8316,0;1900,0;90,0;0,0;0,0;;74,0;1664,0;8554,0;-238,0;12;2018;27;3;52;361;2018-11-15;4;1001;actual;-1034,695106304667;-1180,35
1001;2018-12-28;78,0;8652,0;1900,0;90,0;0,0;0,0;;78,0;1731,0;8556,0;96,0;12;2018;28;4;52;362;2018-11-15;4;1002;actual;-1366,629995799226;-1375,6525423728813
1002;2018-12-29;76,0;6006,0;1900,0;90,0;0,0;0,0;;76,0;1202,0;8557,0;-2551,0;12;2018;29;5;52;363;2018-11-15;4;1003;actual;-1756,1868957856982;-1417,838028169014
1003;2018-12-30;78,0;6120,0;1900,0;90,0;0,0;0,0;;78,0;1224,0;8559,0;-2439,0;12;2018;30;6;52;364;2018-11-15;4;1004;actual;-2276,129050945401;-1646,0
1004;2018-12-31;75,0;6318,0;1900,0;90,0;0,0;0,0;;75,0;1264,0;8560,0;-2242,0;12;2018;31;0;1;365;2018-11-15;4;1005;actual;-1403,1033998081755;-1313,090909090909
1005;2019-01-01;57,0;8382,0;1900,0;90,0;0,0;0,0;;57,0;1677,0;8562,0;-180,0;1;2019;1;1;1;1;2018-12-15;1;1006;actual;119,4822026743342;331,7692307692308
1006;2019-01-02;82,0;9672,0;1900,0;90,0;117,0;27,0;1935,0;82,0;1935,0;8563,0;1109,0;1;2019;2;2;1;2;2018-12-15;1;1007;actual;144,54339307900594;22,164021164021165
1007;2019-01-03;83,0;7404,0;1900,0;90,0;0,0;0,0;;83,0;1481,0;8565,0;-1161,0;1;2019;3;3;1;3;2018-12-15;1;1008;actual;-126,01199225061228;-81,51315789473684
1008;2019-01-04;83,0;9240,0;1900,0;90,0;31,0;0,0;1848,0;83,0;1848,0;8566,0;674,0;1;2019;4;4;1;4;2018-12-15;1;1009;actual;-138,66308926628344;-110,13865546218487
1009;2019-01-05;73,0;7746,0;1900,0;90,0;0,0;0,0;;73,0;1550,0;8568,0;-822,0;1;2019;5;5;1;5;2018-12-15;1;1010;actual;-447,2259601448087;-251,05357142857142
1010;2019-01-06;75,0;7266,0;1900,0;90,0;0,0;0,0;;75,0;1454,0;8569,0;-1303,0;1;2019;6;6;1;6;2018-12-15;1;1011;actual;-711,5042843992717;-661,5151515151515
1011;2019-01-07;78,0;6798,0;1900,0;90,0;0,0;0,0;;78,0;1360,0;8571,0;-1773,0;1;2019;7;0;2;7;2018-12-15;1;1012;actual;-127,45242624340483;-344,2456140350877
1012;2019-01-08;79,0;8952,0;1900,0;90,0;0,0;0,0;;79,0;1791,0;8572,0;380,0;1;2019;8;1;2;8;2018-12-15;1;1013;actual;-123,12317133865612;-344,2456140350877
1013;2019-01-09;81,0;8934,0;1900,0;90,0;0,0;0,0;;81,0;1787,0;8574,0;360,0;1;2019;9;2;2;9;2018-12-15;1;1014;actual;-437,64413042198163;-584,1408450704225
1014;2019-01-10;74,0;8454,0;1900,0;90,0;0,0;0,0;;74,0;1691,0;8575,0;-121,0;1;2019;10;3;2;10;2018-12-15;1;1015;actual;-613,499448405732;-589,4187192118227
1015;2019-01-11;85,0;8544,0;1900,0;90,0;0,0;0,0;;85,0;1709,0;8577,0;-33,0;1;2019;11;4;2;11;2018-12-15;1;1016;actual;-797,9604903434248;-661,5151515151515
1016;2019-01-12;71,0;7824,0;1900,0;90,0;0,0;0,0;;71,0;1565,0;8578,0;-754,0;1;2019;12;5;2;12;2018-12-15;1;1017;actual;-950,2894867109746;-974,156626506024
1017;2019-01-13;71,0;7002,0;1900,0;90,0;0,0;0,0;;71,0;1401,0;8580,0;-1578,0;1;2019;13;6;2;13;2018-12-15;1;1018;actual;-1346,3707239699843;-1251,6770833333333
1018;2019-01-14;75,0;8118,0;1900,0;90,0;0,0;0,0;;75,0;1624,0;8581,0;-463,0;1;2019;14;0;3;14;2018-12-15;1;1019;actual;-939,991218416301;-688,8130081300814
1019;2019-01-15;71,0;7152,0;1900,0;90,0;0,0;0,0;;71,0;1431,0;8583,0;-1431,0;1;2019;15;1;3;15;2018-12-15;1;1020;actual;-974,7292758267305;-817,0697674418604
1020;2019-01-16;72,0;9240,0;1900,0;90,0;20,0;0,0;1848,0;72,0;1848,0;8584,0;656,0;1;2019;16;2;3;16;2018-12-15;1;1021;actual;-964,0026266328375;-817,0697674418604
1021;2019-01-17;75,0;7332,0;1900,0;90,0;0,0;0,0;;75,0;1467,0;8586,0;-1254,0;1;2019;17;3;3;17;2018-12-15;1;1022;actual;-988,47038221296;-989,7469879518072
1022;2019-01-18;71,0;7254,0;1900,0;90,0;0,0;0,0;;71,0;1451,0;8587,0;-1333,0;1;2019;18;4;3;18;2018-12-15;1;1023;actual;-982,7641258462368;-1064,557142857143
1023;2019-01-19;58,0;8166,0;1900,0;90,0;0,0;0,0;;58,0;1634,0;8589,0;-423,0;1;2019;19;5;3;19;2018-12-15;1;1024;actual;-1081,079126168229;-1284,9354838709678
1024;2019-01-20;70,0;7440,0;1900,0;90,0;0,0;0,0;;70,0;1488,0;8590,0;-1150,0;1;2019;20;6;3;20;2018-12-15;1;1025;actual;-1262,4825376308456;-1602,7809523809524
1025;2019-01-21;72,0;8430,0;1900,0;90,0;0,0;0,0;;72,0;1686,0;8592,0;-162,0;1;2019;21;0;4;21;2018-12-15;1;1026;actual;-854,466548212862;-1004,0705882352942
1026;2019-01-22;72,0;8196,0;1900,0;90,0;0,0;0,0;;72,0;1640,0;8593,0;-397,0;1;2019;22;1;4;22;2018-12-15;1;1027;actual;-898,787591585454;-1064,557142857143
1027;2019-01-23;72,0;8850,0;1900,0;90,0;0,0;0,0;;72,0;1770,0;8595,0;255,0;1;2019;23;2;4;23;2018-12-15;1;1028;actual;-876,0995219866772;-1056,079207920792
1028;2019-01-24;73,0;6258,0;1900,0;90,0;0,0;0,0;;73,0;1252,0;8596,0;-2338,0;1;2019;24;3;4;24;2018-12-15;1;1029;actual;-1567,501614155409;-1183,9655172413793
1029;2019-01-25;71,0;7284,0;1900,0;90,0;0,0;0,0;;71,0;1457,0;8598,0;-1314,0;1;2019;25;4;4;25;2018-12-15;1;1030;actual;-1572,5340993197644;-1176,9586776859503
1030;2019-01-26;69,0;5760,0;1900,0;90,0;0,0;0,0;;69,0;1152,0;8599,0;-2839,0;1;2019;26;5;4;26;2018-12-15;1;1031;actual;-1659,8603649163529;-1414,4916666666666
1031;2019-01-27;70,0;7512,0;1900,0;90,0;0,0;0,0;;70,0;1503,0;8601,0;-1089,0;1;2019;27;6;4;27;2018-12-15;1;1032;actual;-1602,0826410330258;-1774,935064935065
1032;2019-01-28;80,0;8994,0;1900,0;90,0;0,0;0,0;;80,0;1799,0;8602,0;392,0;1;2019;28;0;5;28;2018-12-15;1;1033;actual;-768,2005760427355;-1056,079207920792
1033;2019-01-29;74,0;8532,0;1900,0;90,0;0,0;0,0;;74,0;1707,0;8604,0;-72,0;1;2019;29;1;5;29;2018-12-15;1;1034;actual;-1065,7510037366003;-1064,557142857143
1034;2019-01-30;76,0;6354,0;1900,0;90,0;0,0;0,0;;76,0;1271,0;8605,0;-2251,0;1;2019;30;2;5;30;2018-12-15;1;1035;actual;-1391,8693243251887;-1053,905172413793
1035;2019-01-31;85,0;6276,0;1900,0;90,0;0,0;0,0;;85,0;1256,0;8607,0;-2331,0;1;2019;31;3;5;31;2018-12-15;1;1036;actual;-1488,8078584253492;-1163,723163841808
1036;2019-02-01;75,0;8292,0;1900,0;90,0;0,0;0,0;;75,0;1659,0;8608,0;-316,0;2;2019;1;4;5;32;2019-01-15;1;1037;actual;-84,14437288593332;261,1467889908257
1037;2019-02-02;56,0;7512,0;1900,0;90,0;0,0;0,0;;56,0;1503,0;8610,0;-1098,0;2;2019;2;5;5;33;2019-01-15;1;1038;actual;-318,4262981541678;212,55
1038;2019-02-03;51,0;9012,0;1900,0;90,0;0,0;0,0;;51,0;1803,0;8611,0;401,0;2;2019;3;6;5;34;2019-01-15;1;1039;actual;-297,766887727372;-49,448484848484846
